danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.537,0.488,7,-9.492,1,0.0443,0.0436,0.000187,0.111,0.583,84.228,217967,4,stomp and holler
0.732,0.328,5,-8.13,1,0.0327,0.487,0.0,0.0677,0.385,141.789,199391,4,stomp and holler
0.426,0.662,11,-6.158,1,0.0319,0.211,0.00652,0.176,0.359,78.247,222293,4,stomp and holler
0.347,0.769,8,-7.747,1,0.0614,0.0322,0.000737,0.117,0.524,118.074,165680,4,stomp and holler
0.642,0.52,9,-7.886,1,0.0387,0.118,0.000509,0.552,0.488,136.014,196055,4,stomp and holler
0.516,0.136,0,-15.263,1,0.0352,0.774,0.0,0.139,0.428,101.58,190120,4,stomp and holler
0.705,0.549,0,-9.73,1,0.0293,0.332,0.00256,0.082,0.384,99.995,199743,5,stomp and holler
0.545,0.721,0,-6.593,1,0.0277,0.0568,6.95e-05,0.116,0.353,144.969,190017,4,indiecoustica
0.412,0.241,3,-13.477,1,0.0295,0.811,0.392,0.114,0.374,100.979,148200,4,stomp and holler
0.428,0.724,11,-7.264,0,0.0434,0.183,0.000136,0.251,0.184,146.917,207519,4,stomp and holler
0.435,0.153,10,-11.536,1,0.0499,0.953,0.00155,0.11,0.326,182.647,205200,4,stomp and holler
0.494,0.47,0,-7.413,1,0.0313,0.739,0.0,0.0774,0.166,134.334,277613,4,indiecoustica
0.293,0.596,4,-8.021,1,0.038,0.0166,0.00324,0.117,0.173,149.624,257520,4,indie folk
0.628,0.844,0,-6.614,1,0.0324,0.378,0.000713,0.225,0.607,144.015,230213,4,indiecoustica
0.687,0.323,2,-10.065,1,0.0299,0.757,0.00333,0.109,0.32,140.955,223453,4,indie folk
0.441,0.802,0,-6.411,1,0.0305,0.0104,6.25e-05,0.123,0.783,148.023,218356,4,folk-pop
0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,196240,4,indiecoustica
0.447,0.247,6,-11.988,1,0.0407,0.787,2.29e-06,0.0983,0.198,139.63,298912,4,neo mellow
0.449,0.786,4,-5.438,1,0.0398,0.152,0.0,0.0911,0.46,161.798,252960,4,stomp and holler
0.572,0.285,5,-12.367,1,0.0316,0.789,0.0,0.0944,0.168,88.012,201136,4,folk-pop
0.37,0.174,4,-19.316,0,0.0377,0.95,0.0029,0.11,0.181,92.75,247493,4,stomp and holler
0.506,0.789,9,-4.939,1,0.0404,0.0132,0.000749,0.364,0.359,119.946,279500,4,folk-pop
0.467,0.307,0,-9.712,1,0.0284,0.556,0.00153,0.0968,0.119,103.808,268894,4,folk-pop
0.585,0.348,11,-10.268,1,0.0361,0.585,7.47e-05,0.101,0.101,109.97,300499,4,indie anthem-folk
0.546,0.842,2,-5.59,1,0.0657,0.00447,0.0,0.0755,0.34,128.973,170963,4,folk-pop
0.607,0.783,0,-6.295,1,0.0272,0.0144,7.19e-06,0.176,0.42,94.995,207129,3,folk-pop
0.401,0.723,5,-5.549,1,0.0408,0.00956,4.76e-05,0.0444,0.781,116.023,209613,4,folk-pop
0.602,0.771,3,-4.494,1,0.04,0.245,0.0,0.107,0.41,125.024,156360,4,folk-pop
0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4,folk-pop
0.556,0.658,0,-6.075,1,0.0265,0.163,0.0,0.113,0.787,80.529,203653,4,folk-pop
0.675,0.195,7,-13.465,0,0.0346,0.868,2.03e-06,0.126,0.275,91.935,207880,4,indie poptimism
0.717,0.654,4,-6.333,0,0.0328,0.0836,0.0,0.13,0.514,102.007,190756,4,indie anthem-folk
0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,249173,4,neo mellow
0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,266600,4,modern rock
0.696,0.77,1,-5.774,1,0.0556,0.312,0.0,0.0503,0.494,128.053,192467,4,folk-pop
0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.243,74.897,252733,4,folk-pop
0.407,0.417,8,-4.9,1,0.0282,0.818,0.0,0.106,0.335,157.06,182640,4,folk-pop
0.373,0.198,7,-9.315,1,0.0294,0.937,9.31e-05,0.117,0.103,88.056,242562,4,stomp and holler
0.738,0.685,0,-7.788,1,0.0282,0.564,0.000517,0.178,0.399,102.559,191987,4,folk-pop
0.621,0.727,4,-5.529,1,0.0943,0.126,0.0,0.204,0.636,112.067,163453,4,folk-pop
0.752,0.498,5,-11.936,1,0.0412,0.33,0.000134,0.351,0.505,109.992,272733,4,folk-pop
0.536,0.704,10,-7.612,1,0.0417,0.0932,0.0,0.227,0.702,103.134,142819,4,folk-pop
0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,folk-pop
0.668,0.63,11,-5.746,0,0.0828,0.573,0.0,0.0869,0.716,74.672,202520,4,folk-pop
0.626,0.601,2,-6.4,1,0.0309,0.266,0.00405,0.112,0.181,120.046,233760,4,indiecoustica
0.618,0.199,7,-16.692,1,0.0306,0.861,0.0626,0.144,0.621,90.982,170603,4,folk-pop
0.672,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.741,201287,4,folk-pop
0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,229173,4,folk-pop
0.477,0.737,11,-7.646,1,0.058,0.309,4.84e-06,0.0749,0.375,123.189,211827,4,folk-pop
0.696,0.825,11,-5.573,0,0.0976,0.612,6.59e-06,0.289,0.68,108.117,172182,4,folk-pop
0.637,0.129,11,-17.082,1,0.0346,0.887,0.0,0.0719,0.298,125.802,227619,4,viral pop
0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,209693,4,pop rock
0.541,0.318,0,-10.762,1,0.0453,0.836,1.22e-06,0.115,0.31,171.937,228920,4,folk-pop
0.284,0.403,2,-8.325,1,0.0307,0.323,0.0324,0.112,0.313,141.135,282521,4,indie anthem-folk
0.522,0.447,11,-10.938,1,0.0266,0.761,0.0632,0.227,0.17,89.91,330667,4,folk-pop
0.549,0.37,3,-10.289,1,0.0307,0.891,0.0,0.112,0.28,95.036,173924,4,folk-pop
0.559,0.549,1,-8.258,0,0.037,0.251,0.0,0.0906,0.32,120.087,193348,4,folk-pop
0.527,0.151,0,-10.352,1,0.0309,0.876,0.0,0.125,0.264,92.777,226967,4,folk-pop
0.331,0.437,0,-11.488,1,0.0332,0.6,0.75,0.138,0.104,114.84,279227,4,folk-pop
0.628,0.722,2,-5.693,1,0.0277,0.197,0.0,0.108,0.58,118.004,236253,4,folk-pop
0.738,0.501,5,-10.405,1,0.0423,0.391,0.131,0.122,0.573,84.988,229843,4,folk-pop
0.761,0.311,5,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,200707,4,indiecoustica
0.538,0.626,8,-10.333,0,0.0426,0.746,0.000383,0.198,0.337,120.971,207069,4,folk-pop
0.562,0.187,0,-9.156,1,0.0313,0.921,0.0,0.0813,0.199,117.59,274993,4,folk-pop
0.636,0.703,10,-8.608,1,0.0403,0.0261,6.5e-06,0.13,0.397,132.022,266397,4,folk-pop
0.784,0.389,8,-8.451,1,0.0303,0.776,2.42e-05,0.138,0.522,101.024,180049,4,indie anthem-folk
0.505,0.252,9,-10.169,1,0.0321,0.765,0.0,0.0829,0.393,80.83,167165,4,folk-pop
0.517,0.379,10,-8.849,1,0.0303,0.79,0.0,0.0906,0.594,76.68,208813,4,folk-pop
0.282,0.59,2,-7.551,1,0.0985,0.491,0.0,0.169,0.431,190.285,263200,3,folk-pop
0.698,0.605,5,-11.586,1,0.033,0.467,0.113,0.117,0.331,144.041,201875,4,folk-pop
0.669,0.73,7,-5.797,1,0.0313,0.204,0.0,0.295,0.721,110.034,169686,4,folk-pop
0.626,0.619,6,-6.512,0,0.0637,0.125,0.0,0.0352,0.288,137.898,196467,4,folk-pop
0.468,0.536,6,-7.397,0,0.0296,0.378,2.9e-05,0.0928,0.327,143.019,272947,4,folk-pop
0.623,0.351,0,-9.052,1,0.0361,0.798,5.42e-06,0.12,0.149,120.999,197526,4,folk-pop
0.381,0.524,7,-9.366,1,0.03,0.0934,0.0,0.0814,0.148,99.058,231818,3,folk-pop
0.723,0.749,1,-6.643,1,0.0328,0.00186,0.00572,0.111,0.371,119.957,175690,4,folk-pop
0.695,0.896,1,-4.957,1,0.111,0.00405,2.58e-06,0.106,0.474,94.986,201524,4,folk-pop
0.424,0.789,0,-7.349,1,0.0386,0.0227,2.02e-05,0.0534,0.744,207.88,167667,4,folk-pop
0.546,0.358,5,-9.501,1,0.0255,0.541,0.0,0.127,0.388,104.943,151048,4,folk-pop
0.572,0.833,8,-5.291,0,0.0754,0.014,5.77e-05,0.129,0.588,158.104,177173,4,folk-pop
0.344,0.816,4,-6.724,1,0.0755,0.0187,0.0,0.234,0.418,200.166,175947,4,folk-pop
0.429,0.667,2,-6.912,0,0.0512,0.43,0.0,0.145,0.504,132.386,221253,4,folk-pop
0.613,0.616,4,-6.412,1,0.0291,0.316,0.0,0.119,0.398,105.014,222902,4,folk-pop
0.646,0.428,1,-11.382,0,0.0313,0.809,0.000185,0.113,0.347,98.801,228787,4,folk-pop
0.358,0.423,7,-7.828,1,0.0338,0.565,3.38e-05,0.0846,0.309,182.959,226600,3,folk-pop
0.556,0.763,5,-4.937,1,0.0264,0.0722,7.15e-05,0.129,0.604,105.03,198600,4,folk-pop
0.686,0.38,7,-9.494,1,0.0609,0.109,0.000216,0.0942,0.654,81.986,218160,4,folk-pop
0.56,0.725,2,-6.767,1,0.0265,0.0412,0.00489,0.155,0.117,95.026,204300,4,folk-pop
0.707,0.336,11,-9.347,0,0.0306,0.237,0.000984,0.116,0.159,98.189,242000,4,folk-pop
0.644,0.523,4,-7.66,1,0.0378,0.395,0.0,0.093,0.445,95.966,195107,4,folk-pop
0.623,0.581,5,-7.751,1,0.0324,0.0258,0.0541,0.0993,0.454,135.033,199132,4,folk-pop
0.45,0.472,8,-11.422,0,0.0488,0.588,0.000182,0.111,0.234,139.867,204000,4,folk-pop
0.67,0.413,7,-9.685,1,0.0321,0.679,0.0349,0.151,0.276,93.006,216067,4,folk-pop
0.581,0.451,0,-14.681,1,0.0498,0.641,0.00141,0.266,0.35,86.785,211107,4,folk-pop
0.523,0.88,0,-5.118,1,0.0375,0.0214,1.85e-06,0.312,0.35,107.048,196240,4,folk-pop
0.65,0.845,1,-4.838,1,0.0882,0.0553,0.000208,0.0969,0.598,197.977,197577,4,pop urbaine
0.796,0.496,9,-8.165,0,0.0388,0.431,5.51e-06,0.0781,0.716,97.988,187844,4,francoton
0.744,0.851,10,-5.86,1,0.0517,0.196,0.0,0.0969,0.718,120.99,183223,4,french pop
0.818,0.695,4,-5.528,0,0.0464,0.00143,0.00409,0.0913,0.479,127.022,195272,4,french pop
0.808,0.661,0,-6.237,0,0.0395,0.0358,0.0,0.138,0.804,107.992,235556,4,pop urbaine
0.705,0.531,5,-9.218,1,0.146,0.497,0.0,0.0825,0.3,77.504,171227,4,pop urbaine
0.79,0.8,5,-5.626,0,0.117,0.05,0.0,0.0908,0.702,124.988,198813,4,rap conscient
0.748,0.739,5,-6.217,1,0.0508,0.425,2.03e-06,0.0889,0.579,100.021,200673,4,francoton
0.515,0.647,0,-7.55,1,0.0768,0.768,0.0,0.108,0.741,104.51,237467,3,pop urbaine
0.722,0.497,10,-7.779,0,0.0632,0.767,0.0,0.122,0.684,147.794,225998,4,french pop
0.643,0.689,4,-4.877,0,0.115,0.381,0.0,0.129,0.8,93.117,202427,4,francoton
0.793,0.946,0,-3.141,0,0.0584,0.0944,0.0,0.145,0.742,99.996,198268,4,pop urbaine
0.675,0.642,2,-4.056,0,0.189,0.232,0.0,0.0749,0.211,84.786,280493,4,french pop
0.68,0.783,4,-7.556,0,0.0536,0.0941,0.0,0.0877,0.603,100.003,216000,4,pop urbaine
0.796,0.731,6,-4.879,0,0.135,0.271,0.0,0.132,0.887,84.671,209764,5,pop urbaine
0.639,0.895,5,-3.082,1,0.0427,0.112,0.0,0.362,0.527,118.672,208533,4,french pop
0.731,0.523,8,-7.183,0,0.0611,0.398,0.0,0.215,0.83,133.961,211649,4,francoton
0.813,0.898,8,-4.706,1,0.126,0.0206,0.0,0.352,0.774,128.012,196573,4,francoton
0.63,0.396,10,-9.162,1,0.0334,0.875,0.0,0.1,0.246,142.046,223800,4,french pop
0.694,0.705,11,-5.601,0,0.0904,0.317,0.0,0.128,0.661,104.979,232027,4,francoton
0.516,0.733,6,-4.571,0,0.123,0.533,0.0,0.104,0.533,175.855,223013,4,french pop
0.462,0.202,9,-14.34,0,0.0427,0.829,0.0,0.0973,0.248,132.953,258947,4,french pop
0.943,0.584,0,-6.661,1,0.304,0.281,1.2e-06,0.151,0.659,98.996,231440,4,french pop
0.584,0.422,11,-7.929,1,0.0579,0.848,0.0,0.138,0.259,92.944,190001,4,french pop
0.869,0.79,4,-6.598,1,0.0644,0.0755,0.0,0.298,0.759,120.003,245557,4,francoton
0.932,0.756,2,-2.607,1,0.15,0.15,0.0,0.0232,0.759,114.986,248853,4,rap conscient
0.621,0.703,1,-6.54,1,0.0378,0.218,0.0,0.0737,0.62,85.964,227027,4,french pop
0.634,0.667,0,-5.705,1,0.0318,0.0877,0.0,0.113,0.23,88.039,255360,4,francoton
0.621,0.907,2,-3.923,1,0.0474,0.091,0.0,0.067,0.884,128.056,233693,4,francoton
0.492,0.528,8,-6.245,0,0.0721,0.644,0.0,0.107,0.461,115.679,180573,5,francoton
0.909,0.797,5,-4.827,0,0.208,0.155,0.0,0.166,0.834,128.064,200187,4,french pop
0.64,0.848,1,-5.817,1,0.129,0.0083,0.0685,0.0821,0.365,127.993,185920,4,french pop
0.841,0.574,4,-6.183,0,0.0834,0.276,0.0,0.0752,0.548,98.999,209816,4,pop urbaine
0.759,0.557,8,-5.703,1,0.101,0.177,0.0,0.0419,0.138,75.008,232853,4,pop urbaine
0.97,0.806,8,-5.628,0,0.298,0.0955,0.0,0.133,0.815,120.003,140078,4,pop urbaine
0.313,0.713,2,-5.669,0,0.0445,0.185,0.0,0.0909,0.339,174.347,224495,3,french pop
0.595,0.678,10,-6.589,0,0.231,0.771,1.17e-05,0.12,0.699,88.241,176000,4,pop urbaine
0.759,0.712,10,-8.949,0,0.063,0.608,0.0,0.116,0.748,102.092,150571,4,pop urbaine
0.932,0.778,10,-3.384,0,0.0638,0.212,0.0,0.168,0.933,124.996,188613,4,pop urbaine
0.804,0.652,7,-6.716,0,0.053,0.202,0.0,0.147,0.377,124.04,192581,4,pop urbaine
0.62,0.606,6,-8.515,0,0.21,0.178,0.0,0.124,0.74,77.011,175747,4,francoton
0.708,0.788,0,-4.329,1,0.161,0.354,0.0,0.0869,0.82,92.033,232747,4,francoton
0.42,0.641,6,-4.833,0,0.0766,0.215,0.0,0.12,0.312,82.359,214160,4,francoton
0.642,0.934,11,-4.706,1,0.06,0.00208,1.08e-06,0.0612,0.721,129.024,172746,4,francoton
0.833,0.759,1,-5.145,0,0.16,0.416,0.0,0.173,0.547,105.021,168572,4,francoton
0.593,0.711,7,-6.253,0,0.0991,0.337,0.0,0.204,0.246,145.91,232667,4,french pop
0.644,0.648,1,-6.317,0,0.0391,0.469,0.0,0.369,0.608,149.953,197354,4,francoton
0.638,0.646,8,-7.209,1,0.0338,0.347,0.0,0.166,0.71,124.961,211933,4,french pop
0.689,0.623,1,-7.206,0,0.129,0.586,0.0,0.103,0.26,154.95,178333,4,francoton
0.754,0.646,6,-3.745,0,0.0333,0.0278,0.0,0.0265,0.308,133.972,213680,4,francoton
0.864,0.528,7,-7.318,1,0.279,0.607,0.0,0.134,0.456,81.992,168720,4,francoton
0.567,0.575,4,-5.978,1,0.0331,0.0746,0.0,0.142,0.379,79.986,221680,4,francoton
0.788,0.756,0,-5.775,0,0.0613,0.632,0.0,0.114,0.841,127.013,166417,4,francoton
0.855,0.737,9,-6.506,1,0.256,0.0229,0.0,0.0805,0.651,98.009,220986,4,francoton
0.73,0.926,1,-5.828,0,0.0358,0.115,0.0028,0.177,0.824,107.999,207893,4,french pop
0.593,0.27,0,-7.515,0,0.0538,0.633,0.0,0.125,0.243,88.745,204120,4,french pop
0.706,0.74,8,-7.375,0,0.0355,0.126,0.0,0.2,0.558,150.118,196653,4,pop urbaine
0.726,0.714,5,-6.065,1,0.0451,0.445,0.0,0.117,0.77,102.966,200387,4,francoton
0.719,0.593,0,-9.207,1,0.0508,0.0981,5.5e-05,0.116,0.399,113.049,236467,4,pop urbaine
0.805,0.418,9,-10.969,0,0.106,0.188,0.0,0.153,0.607,140.06,180643,4,francoton
0.483,0.916,1,-3.728,1,0.144,0.0156,0.0,0.319,0.721,129.79,184217,4,francoton
0.806,0.637,6,-6.515,1,0.0881,0.232,0.0,0.071,0.674,140.053,179427,4,pop urbaine
0.598,0.706,8,-5.6,1,0.395,0.207,0.0,0.0742,0.968,98.64,187027,4,pop urbaine
0.93,0.376,8,-6.666,0,0.0732,0.00342,0.0,0.0582,0.883,94.999,211760,4,francoton
0.758,0.582,10,-6.233,0,0.111,0.215,0.0,0.129,0.824,98.095,192857,4,french pop
0.689,0.826,9,-7.083,1,0.0892,0.0139,0.0,0.286,0.613,114.964,183280,4,francoton
0.816,0.625,2,-6.174,1,0.0444,0.797,3.54e-06,0.108,0.757,97.962,141997,4,francoton
0.874,0.717,0,-7.396,0,0.197,0.442,3.48e-06,0.143,0.775,119.979,140740,4,pop urbaine
0.755,0.511,5,-6.914,0,0.0432,0.41,0.0,0.0768,0.48,122.971,234174,4,rap conscient
0.775,0.705,5,-5.305,0,0.064,0.663,0.0,0.0645,0.655,136.022,160101,4,pop urbaine
0.718,0.859,6,-5.958,0,0.0352,0.129,0.0,0.115,0.895,140.043,231915,4,francoton
0.772,0.874,10,-4.164,1,0.139,0.00889,1.54e-06,0.885,0.966,154.015,233867,4,francoton
0.738,0.788,1,-5.054,0,0.307,0.788,0.0,0.0922,0.21,80.027,213812,4,francoton
0.332,0.257,10,-9.401,0,0.039,0.634,0.0,0.0844,0.214,117.537,207307,4,french pop
0.717,0.567,5,-7.879,0,0.273,0.674,1.3e-06,0.143,0.44,145.089,232619,4,pop urbaine
0.767,0.717,0,-6.917,0,0.0642,0.199,9.04e-06,0.0782,0.91,105.018,198000,4,francoton
0.687,0.572,5,-8.931,1,0.0583,0.219,0.000876,0.12,0.579,96.03,259840,4,french pop
0.825,0.609,7,-7.542,0,0.263,0.27,0.0,0.133,0.382,95.032,233969,4,francoton
0.692,0.789,0,-4.376,1,0.127,0.312,2.28e-06,0.138,0.689,95.231,165958,4,rap conscient
0.919,0.72,8,-4.619,0,0.088,0.313,0.0,0.0667,0.688,97.089,192000,4,francoton
0.676,0.856,1,-4.609,0,0.134,0.305,0.0,0.0955,0.455,133.847,192990,4,french pop
0.682,0.697,3,-4.276,0,0.0757,0.188,0.0,0.334,0.57,95.012,220280,4,francoton
0.533,0.461,0,-8.621,0,0.174,0.245,0.0,0.155,0.46,104.026,180781,4,francoton
0.684,0.881,9,-4.211,0,0.398,0.169,0.0,0.263,0.572,88.04,271200,4,francoton
0.854,0.8,4,-6.139,0,0.115,0.104,3.7e-06,0.0506,0.822,127.141,199667,4,francoton
0.714,0.829,4,-5.129,0,0.053,0.474,0.0,0.0958,0.432,106.025,157600,4,pop urbaine
0.678,0.6,9,-6.979,0,0.0579,0.0778,0.0,0.169,0.756,95.085,182733,4,francoton
0.561,0.599,6,-6.79,1,0.168,0.599,0.0,0.0645,0.763,84.246,213347,4,francoton
0.794,0.584,8,-5.221,1,0.0399,0.646,0.0,0.244,0.829,94.51,204693,3,french pop
0.812,0.518,8,-8.499,0,0.0605,0.612,1.78e-05,0.119,0.638,97.974,134578,4,francoton
0.831,0.539,7,-7.147,1,0.133,0.329,0.0,0.176,0.538,113.325,185669,5,francoton
0.739,0.601,10,-7.121,1,0.106,0.125,0.0,0.306,0.538,100.058,185804,4,francoton
0.78,0.919,10,-3.852,0,0.0416,0.0109,0.00027,0.0341,0.532,126.02,150476,4,francoton
0.439,0.384,10,-7.973,0,0.0336,0.778,0.0,0.183,0.674,92.492,171105,3,francoton
0.932,0.685,2,-6.349,1,0.0573,0.0252,0.0,0.0616,0.933,125.959,158900,4,pop urbaine
0.693,0.877,11,-3.254,0,0.0602,0.17,0.0,0.182,0.822,155.992,214615,4,rap conscient
0.591,0.783,2,-3.113,1,0.262,0.0634,0.0,0.511,0.739,89.685,216607,4,francoton
0.912,0.506,8,-9.284,1,0.229,0.281,0.000253,0.163,0.628,135.016,183187,4,pop urbaine
0.834,0.732,8,-6.537,1,0.0912,0.0776,0.0,0.124,0.669,107.963,184738,4,francoton
0.598,0.63,1,-10.492,0,0.025,0.566,0.338,0.179,0.697,108.947,436654,4,indie rock
0.444,0.0305,8,-24.108,1,0.0411,0.855,0.00976,0.101,0.0352,109.414,289800,4,singer-songwriter
0.235,0.31,10,-7.737,1,0.0277,0.712,0.00211,0.201,0.136,87.282,275960,3,freak folk
0.39,0.186,2,-14.432,1,0.0771,0.341,0.713,0.111,0.151,137.697,191347,4,freak folk
0.697,0.298,2,-13.037,1,0.0286,0.462,0.782,0.107,0.561,106.429,279253,4,singer-songwriter
0.289,0.359,10,-11.515,1,0.037,0.426,0.00584,0.117,0.0812,72.269,224636,3,freak folk
0.562,0.187,9,-18.183,0,0.0442,0.676,0.00186,0.132,0.0913,75.965,147533,4,melancholia
0.736,0.571,11,-8.494,1,0.0356,0.179,0.819,0.0952,0.154,111.124,366653,4,stomp and holler
0.647,0.613,5,-6.323,0,0.0361,0.81,0.846,0.154,0.0395,107.164,268053,5,freak folk
0.472,0.284,9,-9.43,1,0.027,0.342,0.164,0.104,0.304,75.133,294493,4,freak folk
0.416,0.696,9,-5.91,1,0.0336,0.0711,0.0605,0.161,0.522,103.966,310360,4,freak folk
0.653,0.467,1,-12.797,1,0.0358,0.607,0.79,0.101,0.493,117.357,234107,3,freak folk
0.504,0.624,2,-5.187,0,0.0287,0.0584,0.843,0.0923,0.362,113.111,385347,4,freak folk
0.383,0.513,6,-5.377,0,0.0278,0.125,0.000123,0.241,0.388,108.536,254520,4,freak folk
0.648,0.47,0,-8.801,1,0.0244,0.201,0.0,0.11,0.674,97.021,221983,4,freak folk
0.431,0.538,11,-8.147,1,0.0302,0.0908,0.0179,0.0817,0.47,148.102,442107,4,indie rock
0.414,0.53,0,-9.587,1,0.0302,0.712,0.932,0.127,0.197,115.6,326573,3,freak folk
0.491,0.262,9,-12.572,1,0.0316,0.849,0.0062,0.0878,0.334,80.059,291080,4,freak folk
0.681,0.576,3,-6.782,1,0.0392,0.854,4.33e-05,0.103,0.612,93.073,316627,4,indie rock
0.673,0.43,3,-9.637,1,0.0269,0.853,0.0174,0.103,0.704,94.128,249520,4,freak folk
0.394,0.194,5,-10.039,1,0.0349,0.98,0.0,0.106,0.185,119.55,192999,4,melancholia
0.253,0.706,2,-5.762,0,0.0369,0.00202,0.012,0.504,0.434,184.33,260783,3,freak folk
0.458,0.45,4,-10.122,1,0.0334,0.901,0.395,0.352,0.479,113.509,224302,4,freak folk
0.599,0.699,1,-7.588,0,0.1,0.58,0.276,0.108,0.296,120.927,245960,4,stomp and holler
0.436,0.299,9,-14.429,0,0.0416,0.933,0.000386,0.11,0.274,84.387,250390,4,freak folk
0.542,0.238,7,-10.132,1,0.0298,0.981,0.00255,0.092,0.515,138.698,171440,4,freak folk
0.566,0.663,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,298760,4,indie rock
0.555,0.726,2,-8.939,1,0.0368,0.152,0.000178,0.148,0.505,107.719,238600,4,stomp and holler
0.47,0.432,2,-9.487,1,0.0301,0.646,2.5e-06,0.0916,0.576,147.442,371977,4,indie folk
0.69,0.232,9,-15.38,1,0.0435,0.972,0.863,0.109,0.406,104.375,143853,4,freak folk
0.562,0.542,9,-12.888,1,0.0299,0.367,0.176,0.132,0.518,136.081,359293,4,melancholia
0.645,0.658,0,-5.87,1,0.0272,0.054,0.367,0.106,0.509,122.521,197387,4,stomp and holler
0.568,0.33,5,-16.029,0,0.0265,0.168,0.546,0.807,0.297,106.142,368533,5,freak folk
0.107,0.986,4,-7.762,1,0.101,3.66e-06,0.888,0.0808,0.205,157.586,146013,4,freak folk
0.444,0.305,2,-14.79,1,0.0516,0.792,0.00144,0.0638,0.331,173.731,213080,4,indie folk
0.377,0.495,6,-8.243,1,0.0838,0.554,0.842,0.11,0.0633,89.32,309400,4,freak folk
0.693,0.4,2,-11.631,1,0.0319,0.903,0.803,0.0986,0.573,117.954,204507,4,freak folk
0.46,0.778,1,-11.425,0,0.0363,0.129,0.744,0.137,0.522,129.638,362333,5,freak folk
0.692,0.849,7,-9.472,1,0.0532,0.00311,0.0667,0.117,0.475,109.967,246627,4,freak folk
0.317,0.197,5,-20.666,1,0.0427,0.665,0.747,0.103,0.119,91.994,200333,4,freak folk
0.593,0.579,11,-9.319,0,0.0537,0.824,0.838,0.816,0.348,119.489,391786,4,freak folk
0.504,0.773,7,-7.487,1,0.0272,0.00153,0.0246,0.232,0.698,138.16,260013,4,freak folk
0.319,0.496,3,-9.113,1,0.0333,0.176,0.000655,0.107,0.321,82.795,232387,4,garage rock
0.674,0.144,0,-13.911,1,0.0417,0.728,0.295,0.0834,0.0621,116.347,399933,4,freak folk
0.492,0.626,4,-8.26,1,0.0349,0.729,0.533,0.0509,0.524,86.016,370200,4,stomp and holler
0.266,0.43,11,-11.758,0,0.0313,0.155,2.09e-05,0.203,0.226,75.887,219521,4,freak folk
0.383,0.809,11,-9.821,1,0.0587,0.498,7.62e-05,0.0779,0.6,81.495,182733,4,freak folk
0.645,0.355,4,-8.699,1,0.0287,0.665,0.0241,0.088,0.383,80.407,223714,4,indie folk
0.655,0.155,5,-15.098,1,0.0373,0.962,0.000902,0.115,0.243,75.708,219268,4,freak folk
0.398,0.828,8,-8.511,1,0.057,0.0002,0.742,0.0984,0.463,109.308,212600,4,garage rock
0.826,0.423,4,-11.127,1,0.0445,0.762,0.0689,0.105,0.891,100.042,375903,4,freak folk
0.346,0.554,9,-8.587,0,0.0535,0.898,0.927,0.14,0.307,140.379,165587,3,freak folk
0.585,0.0655,4,-19.074,1,0.108,0.921,1.09e-06,0.0972,0.177,77.599,142600,3,freak folk
0.212,0.186,0,-16.813,1,0.05,0.92,0.00024,0.116,0.51,174.963,135453,3,freak folk
0.384,0.735,5,-4.856,0,0.0383,0.703,0.921,0.232,0.276,133.906,256013,4,freak folk
0.49,0.345,5,-11.626,0,0.0332,0.565,0.299,0.147,0.141,126.782,364307,4,freak folk
0.481,0.491,11,-9.2,1,0.03,0.682,0.0563,0.121,0.621,154.879,281787,4,freak folk
0.426,0.815,6,-7.566,1,0.0666,0.0449,0.0307,0.104,0.297,195.123,258960,3,indietronica
0.931,0.605,7,-6.615,1,0.36,0.153,0.0,0.214,0.601,127.004,217562,4,pop urbaine
0.784,0.529,11,-7.681,0,0.0742,0.683,0.0,0.118,0.246,134.041,187362,4,rap conscient
0.783,0.649,1,-7.071,1,0.367,0.119,0.0,0.495,0.398,122.097,285333,4,rap conscient
0.535,0.535,1,-9.997,1,0.327,0.302,0.0,0.148,0.19,97.494,240813,4,pop urbaine
0.839,0.805,9,-6.128,0,0.111,0.185,0.0,0.0547,0.699,96.021,273709,4,rap conscient
0.659,0.703,2,-6.541,1,0.223,0.384,0.0,0.0844,0.102,145.198,205415,4,pop urbaine
0.47,0.292,4,-11.395,0,0.0911,0.592,0.0,0.105,0.514,91.999,215053,3,pop urbaine
0.783,0.534,8,-8.385,0,0.0921,0.318,0.0,0.12,0.29,140.044,228787,4,pop urbaine
