danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre,popularity
0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,4jAIqgrPjKLTY9Gbez25Qb,172213,4,Pop,80
0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,3QLjDkgLh9AOEHlhQtDuhs,257690,4,Pop,76
0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,6VoIBz0VhCyz7OdEoRYDiA,258827,4,Pop,75
0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,7JDWhC422Gtk1Bq0mL3OTC,180161,4,Pop,80
0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,2Oycxb8QbPkpHTo8ZrmG0B,169333,4,Pop,83
0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,4cxMGhkinTocPSVVKWIw0d,237507,4,Pop,77
0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,177827,4,Pop,80
0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,7EQGXaVSyEDsCWKmUcfpLk,211920,4,Pop,79
0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,3RauEVgRgj1IuWdJ9fDs70,190360,4,Pop,78
0.596,0.678,9,-5.18,1,0.0335,0.0199,0.004,0.418,0.259,117.066,79MSEdtXuudhGhC5AtG07g,99213,4,Pop,76
0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,5BK0uqwY9DNfZ630STAEaq,185320,4,Pop,78
0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,37f4ITSlgPX81ad2EvmVQr,204013,4,Pop,80
0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,2BgEsaKNfHUdlh97KmvFyo,186987,4,Pop,84
0.749,0.674,10,-5.128,0,0.0366,0.0209,0.0,0.169,0.711,123.055,0osvOdeD3YXZiWkT8MKolJ,153865,4,Pop,84
0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,7mldq42yDuxiUNn08nvzHO,165387,4,Pop,75
0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,7t2bFihaDvhIrd2gn2CWJO,242983,4,Pop,80
0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,7y9iMe8SOB6z3NoHE2OfXl,181279,4,Pop,75
0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012,5jzX4dWVQeBTtfBaXnMRt5,192573,4,Pop,74
0.56,0.674,10,-6.048,1,0.0446,0.698,0.0,0.123,0.421,119.942,2xCGBWfzTe8l2kvHpgvB6M,197933,4,Pop,76
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,5wQnmLuC1W7ATsArWACrgW,311107,4,Pop,78
0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,2x7MyWybabEz6Y6wvHuwGE,241933,4,Pop,73
0.618,0.741,2,-3.95,1,0.031,0.17,0.0,0.0822,0.296,118.984,1vrd6UOGamcKNGnSHJQlSt,235267,4,Pop,72
0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,3QGsuHI8jO1Rx4JWLUh9jd,187973,4,Pop,83
0.613,0.442,6,-8.874,1,0.288,0.651,0.0,0.26,0.252,119.737,5wTVNpi5WDByxBgKgUE6MU,181120,5,Pop,74
0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,6cZH4rX1KTt1aJ3Ql6Ynja,161765,4,Pop,77
0.598,0.888,4,-5.119,1,0.0807,0.00947,0.0,0.347,0.482,103.966,4djIFfof5TpbSGRZUpsTXq,187133,4,Pop,75
0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,6SQLk9HSNketfgs2AyIiMs,362653,3,Pop,79
0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,6b8Be6ljOzmkOmFslEb23P,225983,4,Pop,80
0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,227693,3,Pop,79
0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,78TTtXnFQPzwqlbtbwqN0y,188238,4,Pop,80
0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,18uwL0vNUanqZH0ro2QcOP,181613,4,Pop,82
0.629,0.327,11,-8.285,1,0.029,0.761,2.96e-05,0.103,0.381,74.953,1TQXIltqoZ5XXyfCbAeSQQ,197732,4,Pop,81
0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02,5xTtaWoae3wi06K5WfVUUH,219200,4,Pop,72
0.52,0.204,7,-12.488,1,0.0355,0.733,2.53e-05,0.126,0.274,79.682,0742PcMPo2Akmo4vHC29VZ,174587,4,Pop,81
0.724,0.594,6,-7.126,0,0.102,0.393,0.00116,0.0889,0.413,136.002,5Z0AM9HW78XIyZqF2BPasr,194750,4,Pop,76
0.685,0.61,0,-5.221,0,0.0439,0.323,0.0,0.102,0.323,94.384,4mCf3vQf7z0Yseo0RxAi3V,186467,3,Pop,78
0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,4ja2gzrNh9VNigzoXfmbwD,210000,4,Pop,80
0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,4GssB27iJeqmfGxS94Tfij,220537,4,Pop,78
0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,745H5CctFr12Mo7cqa1BMH,165000,4,Pop,80
0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,5lDriBxJd22IhOH9zTcFrV,193653,4,Pop,72
0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,14BH4qO7pgCmIe6mgLKOK3,219800,4,Pop,79
0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983,0DmAvNCAK08oCi7miSZUIY,218359,4,Pop,84
0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,1boXOL0ua7N2iCOUVI1p9F,270847,3,Pop,77
0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,0TK2YIli7K1leLovkQiNik,190960,4,Pop,84
0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,0GONea6G2XdnHWjNZd6zt3,216053,4,Pop,83
0.67,0.399,9,-9.137,1,0.0306,0.32,0.000126,0.38,0.211,125.981,7FjIYiD53wxlQmzTT6Wdpf,231429,4,Pop,77
0.827,0.394,11,-10.073,1,0.559,0.253,0.0,0.12,0.715,157.0,5A4WcRuy0FFEAC5pAK43oa,192880,4,Pop,75
0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912,1ZIKpMTRPqhwAoVXWY3tXI,207974,4,Pop,74
0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,5NUXE8W12lWcUXgJRCjeEw,203893,4,Pop,78
0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,66ZcOcouenzZEnzTJvoFmH,246467,4,Pop,72
0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,3j84U36KvLeXNDPv4t5pI8,192471,4,Pop,79
0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,1ixbwbeBi5ufN4noUKmW5a,205200,4,Pop,78
0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,4DvhkX2ic4zWkQeWMwQ2qf,216893,4,Pop,72
0.493,0.263,0,-12.805,1,0.0351,0.926,0.0,0.0879,0.158,122.792,4Hl9rOqYomojCmxYfr25im,333710,4,Pop,78
0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,3RaT22zZsxVYxxKR7TAaYF,215627,4,Pop,77
0.474,0.921,9,-10.431,0,0.0457,0.00491,0.859,0.476,0.696,93.007,5s2zbxZI4Ym5LTKwjZHS2V,122339,4,Pop,77
0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,1almCHdsfikRPfVB9VrEdT,185200,4,Pop,79
0.646,0.696,1,-6.505,1,0.065,0.113,0.0,0.115,0.18,81.336,0KS2h61pHQ4WmOwruD7uxD,223415,4,Pop,75
0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912,3aA6xB0tOilDDX17fIJ0Bl,284480,3,Pop,77
0.512,0.525,5,-7.152,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054,45i70K1PefHafKui2WxH0M,197080,4,Pop,78
0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,1RMJOxR6GRPsBHL8qeC2ux,209831,4,Pop,79
0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,0TrPqhAMoaKUFLR7iYDokf,181436,4,Pop,81
0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,173987,4,Pop,82
0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,232253,4,Pop,78
0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,4TsmezEQVSZNNPv5RJ65Ov,246960,4,Pop,80
0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,7JJmb5XwzOO8jgpou264Ml,199440,4,Pop,82
0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,4ZT9FnbFu1PaBfV3itxiqT,181891,4,Pop,76
0.7,0.709,7,-5.006,1,0.0839,0.0048,0.0,0.0289,0.625,122.019,1gv4xPanImH17bKZ9rOveR,202960,4,Pop,78
0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,7vRriwrloYVaoAe3a9wJHe,251034,4,Pop,81
0.821,0.863,6,-3.159,1,0.353,0.00824,0.0,0.0377,0.874,180.013,6WbTTAGKrQtCQvmc5BuYfh,154324,4,Pop,76
0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,6Knv6wdA0luoMUuuoYi2i1,192191,4,Pop,78
0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,27ycaQnQAxaPiyeg3nr2aB,223279,4,Pop,82
0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,1tNJrcVe6gwLEiZCtprs1u,177667,4,Pop,79
0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,4gbVRS8gloEluzf0GzDOFc,189960,4,Pop,80
0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,1BxfuPKGuaTgP7aM0Bbdwr,178427,4,Pop,76
0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,4nK5YrxbMGZstTLbvj6Gxw,223480,4,Pop,81
0.949,0.79,8,-5.957,1,0.0756,0.00437,0.0,0.0816,0.807,117.002,4NOZ35Dhucr6UlVyLOtktd,246053,4,Pop,82
0.744,0.638,5,-4.86,0,0.049,0.00829,0.0,0.182,0.48,98.019,37AGgp9VP8TVJBfEat74Bj,156719,4,Pop,77
0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,6n3HGiq4v35D6eFOSwqYuo,219692,4,Pop,76
0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,6lV2MSQmRIkycDScNtrBXO,180480,4,Pop,77
0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,0Ryd8975WihbObpp5cPW1t,186107,4,Pop,79
0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,7lGKEWMXVWWTt3X71Bv44I,193547,4,Pop,77
0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,5IVuqXILoxVWvWEPm82Jxr,236133,4,Pop,77
0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,34gCuhDGsG4bRPIf9bb02f,281560,4,Pop,84
0.558,0.889,8,-3.945,1,0.102,0.191,0.000387,0.328,0.716,170.102,2HvtedoEeymVWrBPyAMNwZ,213547,4,Pop,75
0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,1TfqLAPs4K3s2rJMoCokcS,216933,4,Pop,82
0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,6naxalmIoLFWR0siv8dnQQ,211160,4,Pop,80
0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,6IwKcFdiRQZOWeYNhUiWIv,253813,4,Pop,80
0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,3Zwu2K0Qa5sT6teCCHPShP,203507,4,Pop,78
0.58,0.788,2,-4.714,1,0.259,0.0123,1.84e-05,0.368,0.72,148.992,1q2Zb0v5ZGxKDktEz7wSPb,182426,4,Pop,78
0.64,0.593,10,-6.068,1,0.0431,0.32,0.0,0.104,0.432,155.08,05ABOPiW13nqIedJfqmfPM,147713,4,Pop,78
0.352,0.912,7,-4.253,1,0.0725,0.00197,0.0,0.193,0.351,166.795,0wVluBsVAVzBKrqspuCcwR,220147,4,Pop,73
0.721,0.565,0,-9.157,0,0.28,0.248,0.0,0.284,0.597,93.8,1Jz1yhcPm1Yt6aoed3zact,227234,4,Pop,75
0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,55CHeLEfn5iJ0IIkgaa4si,155497,4,Pop,79
0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,0k664IuFwVP557Gnx7RhIl,195145,4,Pop,78
0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,2Rk4JlNc2TPmZe2af99d45,193000,4,Pop,80
0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,4dTaAiV9xFFCxnPur9c9yL,210093,4,Pop,70
0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,2BY7ALEWdloFHgQZG6VMLA,186827,4,Pop,75
0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208,4OBZT9EnhYIV17t4pGw7ig,209400,4,Pop,78
0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,6nTiIhLmQ3FWhvrGafw2zj,176346,4,Pop,80
0.847,0.405,11,-10.901,1,0.584,0.232,5.37e-06,0.0944,0.588,156.999,3R6wLBD4oU6op8L4YfMho9,140920,4,Pop,74
0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,11bD1JtSjlIgKgZG2134DZ,267933,4,Pop,79
0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,3JjnGLK8IxkNLvo8Lb3KOM,248360,4,Pop,81
0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,3xrn9i8zhNZsTtcoWgQEAd,188960,4,Pop,73
0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,75JFxkI2RXiU7L9VXzMkle,309600,4,Pop,84
0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,6epn3r7S14KUqlReYr77hA,214240,4,Pop,79
0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,3iH29NcCxYgI5shlkZrUoB,136568,4,Pop,77
0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,5kRPPEWFJIMox5qIkQkiz5,224867,4,Pop,79
0.766,0.64,0,-8.899,1,0.0345,0.051,0.0,0.237,0.67,100.044,0qgZvYWLIqDn0tXimF8gPa,165600,4,Pop,76
0.557,0.585,8,-6.201,1,0.0431,0.036,0.0,0.176,0.305,63.392,4rVW6XqAsSaf5vOwc8FREW,196907,4,Pop,77
0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,2YpeDb67231RjR0MgVLzsG,157067,4,Pop,82
0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,26wLOs3ZuHJa2Ihhx6QIE6,204887,4,Pop,80
0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,0W4NhJhcqKCqEP2GIpDCDq,255333,4,Pop,75
0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,0puf9yIluy9W0vpMEUoAnN,199387,4,Pop,80
0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,6MpCaSIOfqBqbMED4kXgNY,136562,4,Pop,77
0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,7rpNuuoMbid56XkDsx2FjE,193090,4,Pop,79
0.774,0.473,1,-5.122,0,0.0569,0.221,0.0,0.222,0.416,97.953,4oM9DGUTrRaXJDypxxHztZ,177253,4,Pop,71
0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,3h3pOvw6hjOvZxRUseB7h9,204991,4,Pop,79
0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,76hfruVvmfQbw0eYn1nmeC,219147,4,Pop,80
0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,4evmHXcjt3bTUHD1cvny97,197867,4,Pop,82
0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,6L89mwZXSOwYl76YXfX13s,181533,4,Pop,80
0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,3XVBdLihbNbxUwZosxcGuJ,228707,3,Pop,80
0.484,0.643,1,-4.72,1,0.0416,0.0036,0.0,0.243,0.345,163.97,3RLshk3cDQOqWhSIRCVaXL,195191,4,Pop,79
0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,7uKcScNXuO3MWw6LowBjW1,203787,4,Pop,75
0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,1KVczjazCcCCgM3gXXUl47,223543,4,Pop,76
0.512,0.598,9,-4.959,0,0.115,0.611,0.0,0.0881,0.345,70.189,3MAgQuClHcAV8E9CbeBS6f,213253,4,Pop,72
0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,127QTOFJsJQp5LbJbu3A1y,247059,4,Pop,82
0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,5SFXOMJJ334Wn2PwBHeRZN,189000,5,Pop,85
0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,27L8sESb3KR79asDUBu8nW,197987,4,Pop,75
0.585,0.696,4,-5.6,0,0.0307,0.204,0.0,0.344,0.522,104.01,2oejEp50ZzPuQTQ6v54Evp,217640,4,Pop,79
0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,5274I4mUMnYczyeXkGDWZN,141587,4,Pop,76
0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4356Typ82hUiFAynbLYbPn,220800,4,Pop,80
0.768,0.82,7,-4.63,0,0.0475,0.179,0.0,0.704,0.625,129.969,2V4bv1fNWfTcyRJKmej6Sj,213293,4,Pop,75
0.494,0.946,4,-2.757,1,0.0637,0.00129,0.0,0.398,0.741,103.408,33iv3wnGMrrDugd7GBso1z,169027,4,Pop,73
0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,21RzyxY3EFaxVy6K4RqaU9,163216,4,Pop,76
0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.544,0.707,103.861,75ls0gurX68lUmMjE7QcsE,169973,4,Pop,79
0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,49FYlytm3dAAraYgpoJZux,275987,4,Pop,83
0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,7ju97lgwC2rKQ6wwsf9no9,182200,4,Pop,80
0.635,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.014,3WRJAf5SXHWNFNKaba2l7x,220733,4,Pop,1
0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,00Mb3DuaIH1kjrwOku9CGU,204000,4,Pop,77
0.795,0.978,10,-6.097,0,0.0459,0.046,8.29e-05,0.143,0.843,114.321,47aQT2aV12TyilaoYi1NiD,242200,4,Pop,71
0.799,0.301,7,-11.361,1,0.185,0.195,0.0,0.0816,0.511,100.026,4CMrdHWqic0usIZfTrKoI3,186587,4,Pop,75
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,3B54sVLJ402zGa6Xm4YGNe,233902,4,Pop,81
0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,5KawlOMHjWeUjQtnuRs22c,229773,4,Pop,83
0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,5tz69p7tJuGPeMGwNTxYuV,250173,4,Pop,79
0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,5hTpBe8h35rJ67eAWHQsJx,209640,4,Pop,76
0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,5cF0dROlMOK5uNZtivgu50,208787,4,Pop,82
0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,7oJrVhiTPZGBXWPwhxjy9S,156000,4,Pop,76
0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,200787,4,Pop,81
0.664,0.781,11,-6.547,1,0.0339,0.00103,5.33e-06,0.0867,0.593,110.0,1oTo3ijRbaDAtrjJrGAPSw,227240,4,Pop,71
0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,0VF7YLIxSQKyNiFL3X6MmN,217027,4,Pop,77
0.868,0.449,8,-7.713,1,0.0694,0.107,0.0,0.631,0.746,106.852,0ooz46SAYMJsdOPnwW4nKK,159547,4,Pop,71
0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,2xyx0o4xNOLLjBSbOOdcbA,143227,4,Pop,76
0.568,0.788,5,-6.28,1,0.0377,0.0101,0.0,0.141,0.46,104.959,3QyoC6OvQUmpQwQZ18iaTs,183070,4,Pop,79
0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,0AS63m1wHv9n4VVRizK6Hc,208733,4,Pop,80
0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,6IRdLKIyS4p7XNiP8r6rsx,168840,4,Pop,79
0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,2IOFZdYYkFxEHVz1w34PoL,259187,4,Pop,77
0.499,0.612,4,-5.947,0,0.127,0.171,4.99e-05,0.0993,0.218,157.218,5XqDJFVCyRTm5J7cIfRmR1,217801,4,Pop,74
0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,4W8sUeokQKfHt1uTXp0Jq0,200673,4,Pop,78
0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,1AWQoqb9bSvzTjaLralEkT,267267,4,Pop,78
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,0VgkVdmE4gld66l8iyGjgx,204600,4,Pop,82
0.62,0.832,10,-4.848,1,0.036,0.332,0.0,0.104,0.481,144.926,22PMfvdz35fFKYnJyMn077,230120,4,Pop,75
0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,2meEiZKWkiN28gITzFwQo5,244453,4,Pop,76
0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,1j8z4TTjJ1YOdoFEDwJTQa,296520,4,Pop,75
0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,242733,4,Pop,81
0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,4AYX69oFP3UOS1CFmV9UfO,242013,4,Pop,73
0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975,4IhKLu7Vk3j2TLmnFPl6To,218893,4,Pop,78
0.621,0.594,9,-16.066,1,0.0384,0.887,0.498,0.0917,0.698,165.863,6TEiFwaiHERpdfG6WnGed1,167987,4,Pop,76
0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,6t6oULCRS6hnI7rm0h5gwl,277040,4,Pop,72
0.652,0.803,9,-4.116,0,0.238,0.0165,0.0,0.307,0.661,95.025,0tQmgwFKw9069z1BXniOiA,186350,4,Pop,78
0.727,0.834,2,-5.851,1,0.0496,0.165,0.0,0.105,0.816,131.7,5RsUlxLto4NZbhJpqJbHfN,194120,4,Pop,72
0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,2dLLR6qlu5UJ5gk0dKz0h3,190185,4,Pop,77
0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,4vjpLMyL3ZO6aphdYr8XYw,162583,4,Pop,80
0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,1X1DWw2pcNZ8zSub3uhlNz,202533,4,Pop,70
0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,6LsAAHotRLMOHfCsSfYCsz,190800,4,Pop,79
0.8,0.66,0,-4.903,1,0.158,0.158,0.02,0.14,0.634,117.923,4NexTaCZZ7Ehnf03A6SVjt,140012,4,Pop,78
0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,7H6ev70Weq6DdpZyyTmUXk,271333,4,Pop,77
0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,0PDUDa38GO8lMxLCRc4lL1,202747,4,Pop,80
0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,7FYH5AW3bVfZHJIQpq3UOA,284387,4,Pop,76
0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,6LxSe8YmdPxy095Ux6znaQ,235987,4,Pop,74
0.84,0.692,1,-2.182,1,0.0689,0.0871,0.0154,0.251,0.597,89.991,2gzOFnP4J0AytvaPd86Rhm,227700,4,Pop,75
0.571,0.481,9,-7.179,1,0.0444,0.697,0.0,0.089,0.0807,113.753,3EGW6TGGbdk6Ys1Y3HU3lj,205680,4,Pop,77
0.589,0.364,1,-8.079,0,0.0419,0.595,0.0,0.334,0.21,104.991,1bd4heB3yXc5iFTPoOMPuo,187629,4,Pop,78
