endTime,artistName,trackName,msPlayed
5/17/2020 17:03,Chris Lake,Free Your Body - Noizu Remix,228070
5/17/2020 17:06,Col3trane,Superpowers (with GoldLink),182082
5/17/2020 17:10,Moksi,Downtown,203541
5/17/2020 17:12,ODESZA,Late Night,116848
5/18/2020 01:44,Paperclip People,Throw,5520
5/18/2020 01:47,Kidkanevil,Earth to G San,165828
5/18/2020 01:52,Cajmere,Brighter Days - Dajae- Underground Mix '93,327138
5/18/2020 01:56,NONEWFRIENDS.,Already Gone,269405
5/18/2020 01:59,Chuck Sutton,Sidewalk (Chuck's Theme),165365
5/18/2020 02:03,Paul Simon,Graceland - MK & KC Lights Remix,284280
5/18/2020 02:07,Souleance,Georgian Kiss,249406
5/18/2020 02:11,Louis The Child,Shake Something (feat. Joey Purp),193512
5/18/2020 02:14,KAMAUU,MăNDŭRĭN - Of The Trees Remix,200899
5/18/2020 02:18,Idris Elba,Ballie (feat. Kah-Lo),270744
5/18/2020 02:21,Araatan,Effervesce,208020
5/18/2020 02:23,Vince Staples,Hell Bound - Ad 01,131697
5/18/2020 02:27,Valentino Khan,What's Your Name - Born Dirty Remix,200547
5/18/2020 02:30,Medasin,Home,194546
5/18/2020 02:34,Phlegmatic Dogs,Cuatrocats,254600
5/18/2020 02:37,Ekali,Blame,177151
5/18/2020 02:40,UZ,UNDERGRND,208462
5/18/2020 02:45,Point Point,F+L,300000
5/18/2020 02:49,NGHTMRE,REDLIGHT - Justin Jay Remix,239804
5/18/2020 02:53,Against All Logic,Know You,264713
5/18/2020 02:57,Boys Noize,Cerebral,256615
5/18/2020 03:01,Carl Cox,I Want You (Forever) - Josh Butler Remix - Radio Edit,245714
5/18/2020 03:04,PYRMDPLAZA,Promise,210731
5/18/2020 03:09,Clean Bandit,Real Love - The Chainsmokers Remix,292577
5/18/2020 03:13,Sam Gellaitry,HYENA,216007
5/18/2020 03:16,ODESZA,Late Night,228154
5/18/2020 03:20,LION BABE,Impossible - Jax Jones Remix,234023
5/18/2020 03:25,The Bloody Beetroots,Fkn Face,301075
5/18/2020 03:27,Denzel Curry,DIET_,143733
5/18/2020 03:31,Chris Lake,Free Your Body - Noizu Remix,228070
5/18/2020 03:33,Bearface,Taste My Sad,166000
5/18/2020 03:37,Dr. Fresch,Feedback (feat. Mina Knock),205000
5/18/2020 03:39,Theophilus London,Whiplash (feat. Tame Impala),170964
5/18/2020 03:43,Dua Lipa,Don't Start Now - Purple Disco Machine Remix,216774
5/18/2020 03:46,TroyBoi,Do You?,195790
5/18/2020 03:50,Flying Lotus,Stonecutters,258293
5/18/2020 03:52,Whitney,On My Own,134240
5/18/2020 03:54,Pivot Gang,Mortal Kombat,146825
5/18/2020 03:58,Pivot Gang,Death Row,194076
5/18/2020 04:01,Pivot Gang,Colbert,213718
5/18/2020 04:05,Pivot Gang,Mortal Kombat,211153
5/18/2020 04:08,Pivot Gang,Hero,222692
5/18/2020 04:12,Pivot Gang,Bad Boys,218538
5/18/2020 04:16,Pivot Gang,Bible,218401
5/18/2020 04:19,Pivot Gang,No Vest,180000
5/18/2020 04:22,Pivot Gang,Clark Kent,224769
5/18/2020 04:26,Pivot Gang,Studio Ground Rules,235171
5/18/2020 04:30,Pivot Gang,Edward Scissorhands,199846
5/18/2020 04:32,Pivot Gang,Mathematics,136657
5/18/2020 04:34,Pivot Gang,"Jason Statham, Pt. 2",144324
5/18/2020 04:36,Tiësto,Wasted,4380
5/18/2020 04:36,Pivot Gang,Carnival,109379
5/18/2020 04:40,MC Lan,"Malokera (feat. Ludmilla, Ty Dolla $ign)",194198
5/18/2020 04:42,Dog Blood,4 MIND (with josh pan and X&G) - Good Times Ahead Remix,165000
5/18/2020 04:45,Snoop Dogg,Drop It Like It's Hot,191700
5/18/2020 04:51,A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West),323960
5/18/2020 04:56,The Pharcyde,I'm That Type Of Nigga,316826
5/18/2020 05:01,The Pharcyde,Groupie Therapy,312666
5/18/2020 05:04,CZARFACE,Cement 3's (feat. Roc Marciano),205053
5/18/2020 05:08,A$AP Rocky,Fashion Killa,236280
5/18/2020 05:10,Madvillain,Accordion,118853
5/18/2020 05:15,The Pharcyde,Otha Fish,321506
5/18/2020 05:16,Madvillain,Hardcore Hustle,81920
5/18/2020 05:20,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],240213
5/18/2020 05:23,Isaiah Rashad,Webbie Flow (U Like),187823
5/18/2020 05:26,JAY-Z,Otis,178213
5/18/2020 05:31,Blu,Good Life,323133
5/18/2020 05:36,The Pharcyde,Y?,304800
5/18/2020 05:39,Lil Uzi Vert,Homecoming,213884
5/18/2020 05:43,Lil Uzi Vert,Baby Pluto,210261
5/18/2020 05:46,Isaiah Rashad,Modest,221136
5/18/2020 05:51,EARTHGANG,Tequila (feat. T-Pain),273666
5/18/2020 05:54,Denzel Curry,SUMO | ZUMO,227373
5/18/2020 05:56,JPEGMAFIA,Curb Stomp,135116
5/18/2020 05:58,Nas,The Genesis,105320
5/18/2020 06:00,JPEGMAFIA,Real Nega,150933
5/18/2020 06:05,Vince Staples,Like It Is,276160
5/18/2020 06:09,Freddie Gibbs,Broken (feat. Scarface),248413
5/18/2020 06:11,A Tribe Called Quest,Skypager,132226
5/18/2020 06:16,Nas,N.Y. State of Mind,293973
5/18/2020 06:18,Blu,Stalkers,123191
5/18/2020 06:22,A$AP Rocky,Jodye,260760
5/18/2020 06:24,A Tribe Called Quest,Rap Promoter,133000
5/18/2020 06:26,Madvillain,The Illest Villains,115360
5/18/2020 06:29,Lil Uzi Vert,Venetia,188800
5/18/2020 06:33,The Pharcyde,Bullshit,253133
5/18/2020 06:36,Bas,Tribe (with J. Cole),238053
5/18/2020 06:41,Cozz,Effected,271443
5/18/2020 06:43,JPEGMAFIA,Whole Foods,124332
5/18/2020 06:47,The Pharcyde,Devil Music,252493
5/18/2020 06:51,Cozz,Zendaya (feat. J. Cole),258165
5/18/2020 06:55,Blu,Pop Shots,228316
5/18/2020 06:59,A$AP Rocky,Electric Body (feat. ScHoolboy Q),255253
5/18/2020 07:00,Denzel Curry,Pyro (leak 2019),81240
5/18/2020 07:01,Madvillain,Supervillain Theme,52720
5/18/2020 07:01,The Pharcyde,All Live,50440
5/18/2020 07:03,Ski Mask The Slump God,Adults Swim,106160
5/18/2020 07:06,Lil Uzi Vert,Celebration Station,195058
5/18/2020 07:09,Freddie Gibbs,High (feat. Danny Brown),177640
5/18/2020 07:13,A$AP Rocky,"Purple Swag REMIX (feat. Bun B, Paul Wall & Killa Kyleon)",252373
5/18/2020 07:16,Isaiah Rashad,Banana,210793
5/18/2020 07:20,Madvillain,Rhinestone Cowboy,239826
5/18/2020 07:24,Jay Rock,WIN,215226
5/18/2020 07:27,Jay Rock,Tap Out (feat. Jeremih),199960
5/18/2020 07:31,Blu,In Remembrance,243933
5/18/2020 07:36,Blu,The Narrow Path,309386
5/18/2020 07:37,Denzel Curry,Lay_Up.m4a,105880
5/18/2020 07:41,Jay Rock,Troopers,203120
5/18/2020 07:43,Bas,PDA,178733
5/18/2020 07:46,Lil Uzi Vert,Urgency (feat. Syd),181161
5/18/2020 07:49,Lil Uzi Vert,Lo Mein,195299
5/18/2020 07:52,Ski Mask The Slump God,Reborn To Rebel,151600
5/18/2020 07:54,Cozz,Proof,162287
5/18/2020 07:59,Dreamville,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),284040
5/18/2020 08:03,EARTHGANG,LaLa Challenge,231186
5/18/2020 08:05,A Tribe Called Quest,What?,148706
5/18/2020 08:07,Danny Brown,Radio Song,141858
5/18/2020 08:11,Vince Staples,Lemme Know,222040
5/18/2020 08:12,Bas,Infinity+2 (feat. Correy C),114333
5/18/2020 08:18,A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",372173
5/18/2020 08:22,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,231333
5/18/2020 08:25,Isaiah Rashad,Ronnie Drake (feat. SZA),198298
5/18/2020 08:28,JPEGMAFIA,Thug Tears,198310
5/18/2020 08:31,Vince Staples,Loca,161573
5/18/2020 08:36,The Pharcyde,The E.N.D.,280133
5/18/2020 16:40,Tiësto,Wasted,6724
5/18/2020 16:43,Yellow Claw,DJ Turn It Up,211777
5/18/2020 16:47,Far East Movement,Like A G6,216893
5/18/2020 16:51,San Holo,We Rise,266483
5/18/2020 16:56,Martin Solveig,Intoxicated,257280
5/18/2020 16:59,Icona Pop,All Night - Cash Cash Remix; Radio Edit,206250
5/18/2020 17:03,Chris Lake,I Want You,248007
5/18/2020 17:04,Chris Lake,Deceiver,54351
5/18/2020 17:08,ODESZA,Late Night,231738
5/18/2020 17:15,Dam Swindle,The Wrap Around - Original Mix,431554
5/18/2020 17:19,Chuurch,Erase The Pain (feat. Blak Trash),230437
5/18/2020 17:22,NGHTMRE,REDLIGHT - Justin Jay Remix,217078
5/18/2020 17:23,The Pharcyde,Hey You,58547
5/18/2020 17:23,Pixies,Where Is My Mind?,4170
5/18/2020 18:29,The Antlers,Bear,233933
5/18/2020 18:34,The Microphones,The Moon,316640
5/18/2020 18:37,The White Birch,Riot,201306
5/18/2020 18:45,American Football,Stay Home,490466
5/18/2020 18:51,Peter and the Wolf,Eternal Second,337200
5/18/2020 18:54,Johnny Flynn,Tickle Me Pink,191000
5/18/2020 18:56,Lemolo,Open Air,171760
5/18/2020 19:01,The Microphones,"The Glow, Pt. 2",298866
5/18/2020 19:07,The Smiths,I Know It's Over - 2011 Remaster,349186
5/18/2020 19:12,Radiohead,Idioteque,309093
5/18/2020 19:20,Death Cab for Cutie,Transatlanticism,475093
5/18/2020 19:23,Casiotone For The Painfully Alone,Bobby Malone Moves Home,194080
5/18/2020 19:24,Sigur Rós,Svefn-g-englar,85751
5/18/2020 19:24,Ship Wrek,Mirror Mirror,4170
5/18/2020 19:27,Ship Wrek,Mirror Mirror,173856
5/18/2020 19:30,CID,Sweet Memories,157451
5/18/2020 19:34,Kevin McKay,Technologic,276190
5/18/2020 19:36,Anti Up,Pizza,133909
5/18/2020 19:41,A-Trak,Blaze,296129
5/18/2020 19:45,Moksi,Sunshine,237329
5/18/2020 19:49,Yaeji,raingurl,237231
5/18/2020 19:56,Patrick Topping,Dr. Vibes,428571
5/18/2020 19:59,Black Caviar,You Ain't Gotta Bounce to This (Lean),187489
5/18/2020 20:02,Croatia Squad,Café Brasil,182090
5/18/2020 20:13,Gustavo Mota,Indiana,184554
5/18/2020 20:16,Piero Pirupa,Braindead (Heroin Kills),241920
5/18/2020 20:19,CLiQ,Wavey (feat. Alika),164884
5/18/2020 20:22,Volac,Baby Boy,185280
5/18/2020 20:25,Volac,In A Club,180880
5/18/2020 20:28,Kideko,The Jam,192200
5/18/2020 20:32,Chris Lake,Free Your Body - Noizu Remix,228070
5/18/2020 20:38,Format:B,Chunky - Club Mix,362282
5/18/2020 20:41,Tchami,After Life (feat. Stacy Barthe),82477
5/18/2020 22:24,Tchami,After Life (feat. Stacy Barthe),210855
5/18/2020 22:28,Redlight,Get Out My Head,224800
5/18/2020 22:32,Carl Cox,I Want You (Forever) - Josh Butler Remix - Radio Edit,245714
5/18/2020 22:35,Tim Hox,Genes (Love For You),219233
5/18/2020 22:41,Tom Zanetti,Darlin',323800
5/18/2020 22:44,Loge21,Groove404,232320
5/18/2020 22:48,MASTERIA,Do It,232320
5/18/2020 22:51,CID,Money,157920
5/18/2020 22:53,FISHER,Stop It,163790
5/18/2020 22:56,Axwell,Nobody Else - A-Trak Remix,190000
5/18/2020 23:03,Shakedown,At Night - Peggy Gou's Acid Journey Remix,431281
5/18/2020 23:08,Noizu,Dance,263225
5/18/2020 23:12,What So Not,We Can Be Friends,263502
5/18/2020 23:15,AC Slater,All About Paper,217218
5/18/2020 23:20,Dombresky,Utopia,280952
5/18/2020 23:23,Chris Lake,Turn off the Lights,210546
5/18/2020 23:27,Anna Lunoe,Bullseye,217500
5/18/2020 23:30,Zeds Dead,Neck And Neck - DNMO Remix,182400
5/18/2020 23:33,LO'99,Birthman,214672
5/18/2020 23:37,Space Jesus,"Hmu (feat. Clay Parnell & Rory ""Sweet Boy"" Dolan)",246967
5/18/2020 23:41,FISHER,Ya Kidding,238080
5/18/2020 23:45,Walker & Royce,Role Models,259694
5/18/2020 23:50,SNBRN,California - Chris Lake & Matroda Remix,305816
5/18/2020 23:53,Malaa,Revolt,213142
5/18/2020 23:57,JOYRYDE,MADDEN,226874
5/19/2020 00:00,Young Franco,About This Thing,197458
5/19/2020 00:04,Odd Mob,Intrinsic,220645
5/19/2020 00:07,Tchami,Zeal,186666
5/19/2020 00:10,ANGELZ,Never Enuff,223263
5/19/2020 00:14,Dombresky,Simple Hit,219715
5/19/2020 00:19,Kyle Watson,Sides,335863
5/19/2020 00:23,Virtual Self,Ghost Voices,266365
5/19/2020 00:27,Anti Up,Hey Pablo,249544
5/19/2020 00:32,Chris Lake,Free Your Body,269400
5/19/2020 00:36,TroyBoi,ili,245000
5/19/2020 00:40,Malaa,We Get Crunk,273170
5/19/2020 00:45,Justin Jay,i'm shy when i'm around you,268800
5/19/2020 00:47,Anti Up,Concentrate,188089
5/19/2020 00:52,Habstrakt,Movie - SQWAD Remix,260465
5/19/2020 00:55,Mercer,Your Love,200005
5/19/2020 00:59,Golden Features,Worship,244007
5/19/2020 01:03,Hayden James,Just Friends,238991
5/19/2020 01:07,AC Slater,Bass Inside,264000
5/19/2020 01:11,Valentino Khan,JustYourSoul - Tchami Remix,234240
5/19/2020 01:14,Duke Dumont,Red Light Green Light,211208
5/19/2020 01:18,Chris Lake,"Lies, Deception, And Fantasy",271013
5/19/2020 01:22,Tchami,Rainforest,228571
5/19/2020 01:26,ZHU,Cocaine Model,255093
5/19/2020 01:29,Born Dirty,Badass (with Anna Lunoe),155929
5/19/2020 01:33,NGHTMRE,Man's First Inhibition,263899
5/19/2020 01:36,Walker & Royce,My Own Thang,213113
5/19/2020 01:36,Teedra Moses,Be Your Girl (Kaytranada Edition),2710
5/19/2020 01:42,Sharam Jey,Picture Picture,370835
5/19/2020 01:47,Justice,Love S.O.S,303823
5/19/2020 01:53,Disclosure,January - Kaytranada Edition,321769
5/19/2020 01:57,Anderson .Paak,Tints (feat. Kendrick Lamar),268400
5/19/2020 02:00,Full Crate,Big Booty Problem [Riddim],175200
5/19/2020 02:05,Jonti,Animah,301373
5/19/2020 02:09,Mija,Gypsy Woman (She's Homeless) [House Kitsuné America],269508
5/19/2020 02:13,KAYTRANADA,195,266949
5/19/2020 02:20,Suff Daddy,Magic,396500
5/19/2020 02:23,Romare,The Blues (It Began in Africa),235188
5/19/2020 02:27,Justice,D.A.N.C.E,242266
5/19/2020 02:31,Full Crate,L'Afrique,203694
5/19/2020 02:35,Channel Tres,Glide,266404
5/19/2020 02:38,Moksi,Downtown,203541
5/19/2020 02:43,Henrik Villard,What We Feel,288002
5/19/2020 02:48,Shabazz Palaces,Swerve... the reeping of all that is worthwhile (Noir not withstanding),310186
5/19/2020 02:52,Mick Jenkins,Communicate (feat. Ravyn Lenae),237045
5/19/2020 02:55,Mura Masa,Firefly,228000
5/19/2020 02:58,Full Crate,LowKey (feat. Jayd Ink),173420
5/19/2020 03:01,Mercer,Boss,178345
5/19/2020 03:04,Toro y Moi,Ordinary Pleasure,183746
5/19/2020 03:06,KAYTRANADA,Gray Area (feat. Mick Jenkins),139653
5/19/2020 03:11,Acid Washed,Fire N' Rain (Kaytranada Edition),300035
5/19/2020 03:14,Mura Masa,Nuggets (feat. Bonzai),209586
5/19/2020 03:17,Shakewell,Sobriety,167250
5/19/2020 03:20,Guts,Stop the Violence,229549
5/19/2020 03:27,Romare,Come Close To Me,401125
5/19/2020 03:30,Mahalia,Sober - Jarreau Vandal Remix,220348
5/19/2020 03:34,KAYTRANADA,CHANCES,218200
5/19/2020 03:38,SG Lewis,Aura,229743
5/19/2020 03:43,Goldbass,Indigo - Original Mix,310857
5/19/2020 03:47,GoldLink,Meditation (feat. Jazmine Sullivan & KAYTRANADA),258784
5/19/2020 03:50,Young Franco,Girls Don't Cry,211638
5/19/2020 03:54,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),253520
5/19/2020 03:58,Zimmer,Wildflowers,217986
5/19/2020 04:00,Barney Artist,Stay Close,156687
5/19/2020 04:04,Mark Ronson,I Can't Lose (feat. Keyone Starr) - Pomo Remix,217200
5/19/2020 04:08,BANKS,Warm Water - Snakehips Remix,253584
5/19/2020 04:11,Reva DeVito,SO BAD,191550
5/19/2020 04:14,KAYTRANADA,LITE SPOTS,230920
5/19/2020 04:17,Shay Lia,Funky Thang,160780
5/19/2020 04:21,Channel Tres,Topdown,230013
5/19/2020 04:24,Medasin,Daydream,200838
5/19/2020 04:27,Phony Ppl,End of The niGht.,194680
5/19/2020 04:29,Pomo,On My Mind,147976
5/19/2020 04:33,KAYTRANADA,DYSFUNCTIONAL,240757
5/19/2020 04:37,Elujay,Golden,252861
5/19/2020 04:41,Cosmo's Midnight,Lowkey (feat. Buddy & Jay Prince),219672
5/19/2020 04:45,Souleance,Tropicalidad,267348
5/19/2020 04:49,Pomo,Intoxicated,270250
5/19/2020 04:54,KAYTRANADA,At All,287248
5/19/2020 04:57,Mura Masa,Move Me,202586
5/19/2020 05:00,Fabich,Back to Life,180000
5/19/2020 05:06,Justice,Pleasure x Newjack x Civilization (WWW),338491
5/19/2020 05:10,KAYTRANADA,BULLETS,299000
5/19/2020 05:12,Denzel Curry,Track07,123520
5/19/2020 05:16,Phairo,Pelican,230217
5/19/2020 05:21,Sean Leon,Iceberg Slim,292096
5/19/2020 05:23,Suff Daddy,Pompette,156664
5/19/2020 05:26,GoldLink,Fall in Love (feat. Ciscero),184571
5/19/2020 05:30,Suff Daddy,Paper Proclamation (feat. Mayer Hawthorne) - Pat Van Dyke Remix,212869
5/19/2020 05:34,JMSN,Love & Pain (Kaytranada Remix),288027
5/19/2020 05:38,KAYTRANADA,YOU'RE THE ONE,227706
5/19/2020 05:42,Pomo,Start Again,246355
5/19/2020 05:45,Sango,Conte a Todos,192000
5/19/2020 05:48,Domo Genesis,Dapper (feat. Anderson .Paak),193093
5/19/2020 05:51,SebastiAn,Arabest,196000
5/19/2020 05:55,Pomo,So Fine,240000
5/19/2020 05:59,Lou Phelps,Average (feat. Kallitechnis),233311
5/19/2020 06:04,Mac Miller,Dang! (feat. Anderson .Paak),305350
5/19/2020 06:06,Jeremih,The Light,179653
5/19/2020 06:09,KAYTRANADA,10%,186684
5/19/2020 06:13,Zikomo,Hit the Ceiling (Zikomo Remix),221084
5/19/2020 06:15,Chance the Rapper,All Night (feat. Knox Fortune),141542
5/19/2020 06:18,Jonti,Zuki,183373
5/19/2020 06:23,Katy B,Honey,284693
5/19/2020 06:25,Full Crate,A Storm on a Summers Day,178355
5/19/2020 06:29,Hoodboi,Glide,233739
5/19/2020 06:33,Channel Tres,Sexy Black Timberlake,223102
5/19/2020 06:38,Rihanna,Kiss It Better - KAYTRANADA Edition,325306
5/19/2020 06:42,Duckwrth,I'M DEAD,230632
5/19/2020 06:45,Lou Phelps,What Time Is It? (feat. Innanet James),224415
5/19/2020 06:48,The Internet,Dontcha,201640
5/19/2020 06:51,Young Franco,About This Thing,136779
5/19/2020 17:18,$oudière,Chewin,207979
5/19/2020 17:22,Habstrakt,Movie,227361
5/19/2020 17:25,Whethan,Radar (feat. HONNE),203427
5/19/2020 17:31,Lil Yachty,SaintLaurentYSL - The Martinez Brothers Re-Edit,363636
5/19/2020 17:33,Kemba,Deadass,136520
5/19/2020 17:39,G Jones,Time,369280
5/19/2020 17:43,Jai Paul,Genevieve - Unfinished,237800
5/19/2020 17:46,Kilter,C.A.C. (Catch A Case),180685
5/19/2020 17:50,Foals,Night Swimmers - Mura Masa Edit,272903
5/19/2020 17:53,Big Baby Scumbag,N**GAS IN SWEDEN (Interlude),173283
5/19/2020 17:58,Charles Murdoch,SSSS,313548
5/19/2020 18:05,Jesse Bru,Roach Fingers,445799
5/19/2020 18:08,Marius,Lucky,199946
5/19/2020 18:12,Club cheval,Discipline - Louis the Child Remix,211933
5/19/2020 18:15,Bonnie Banane,Statue,225000
5/19/2020 18:19,Lido,Citi Bike,248712
5/19/2020 18:26,Tiga,Blessed - Virgil Abloh Future-Jazz Remix,398664
5/19/2020 18:28,Anderson .Paak,Come Down,169726
5/19/2020 18:32,GEOTHEORY,CLEOPATRA,221168
5/19/2020 18:35,emune,Hardflip,175238
5/19/2020 18:38,GRiZ,For The Love (Big Wild Remix),173465
5/19/2020 18:40,shamana,Soundcloud,132432
5/19/2020 18:44,Herizen,Social Jungle - Hippie Sabotage Remix,280975
5/19/2020 18:47,J-E-T-S,REAL TRUTH (feat. Tkay Maidza),183644
5/19/2020 18:51,Jamie xx,I Know There's Gonna Be (Good Times) [Instrumental],219150
5/19/2020 18:55,LUCKI,Count on Me,281286
5/19/2020 18:59,Big Gigantic,Miss Primetime (feat. Pell),215474
5/19/2020 19:03,Moon Boots,I Want Your Attention,286726
5/19/2020 19:07,HERO,Stay The Night,211552
5/19/2020 19:09,Zeds Dead,Neck And Neck - DNMO Remix,182400
5/19/2020 19:58,Priceless Da Roc,Yiken (Certified),2880
5/19/2020 19:58,$oudière,Chewin,3830
5/19/2020 20:01,Lil Uzi Vert,Money Longer,198944
5/19/2020 20:04,MAKJ,Party Till We Die (feat. Andrew W.K.),158554
5/19/2020 20:07,Rae Sremmurd,No Type,200080
5/19/2020 20:09,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),126960
5/19/2020 20:12,Aminé,Caroline,209640
5/19/2020 20:16,Hermitude,The Buzz (feat. Mataya & Young Tapz),221786
5/19/2020 20:19,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),205040
5/19/2020 20:22,Vince Staples,Big Fish,198133
5/19/2020 20:25,Alex Newell,Kill The Lights (Mix Cut) - Audien Remix,205710
5/19/2020 20:30,Disclosure,You & Me - Flume Remix,282812
5/19/2020 20:34,Justice,D.A.N.C.E,242266
5/19/2020 20:36,Joey Purp,Elastic,126385
5/19/2020 20:39,Kendrick Lamar,DNA.,185946
5/19/2020 20:43,A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",283693
5/19/2020 20:47,Skrillex,Chicken Soup,207292
5/19/2020 20:53,Kanye West,No More Parties In LA,374413
5/19/2020 20:56,Dillon Francis,Get Low,212773
5/19/2020 20:59,Yellow Claw,DJ Turn It Up,211776
5/19/2020 21:04,Disclosure,When A Fire Starts To Burn,284026
5/19/2020 21:08,Idris Elba,Ballie (feat. Kah-Lo) - Destructo Remix,266263
5/19/2020 21:12,Borgore,Wild Out (feat. Waka Flocka Flame & Paige),254545
5/19/2020 21:16,Chris Lake,Turn off the Lights,210546
5/19/2020 21:17,Comethazine,Walk,96063
5/19/2020 21:21,Usher,Yeah! (feat. Lil Jon & Ludacris),250373
5/19/2020 21:25,Valentino Khan,Lick It,215040
5/19/2020 21:28,Swedish House Mafia,Don't You Worry Child - Radio Edit,212862
5/19/2020 21:32,Nicki Minaj,Truffle Butter,219226
5/19/2020 21:36,Benny Benassi,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,285570
5/19/2020 21:40,TroyBoi,Say Yeah,218400
5/19/2020 21:42,Loud Luxury,Body,163216
5/19/2020 21:47,Bingo Players,Rattle,287183
5/19/2020 21:51,Drake,Nonstop,238614
5/19/2020 21:54,Tiësto,Grapevine - Tujamo Remix,201904
5/19/2020 21:57,Deorro,Five More Hours - Deorro x Chris Brown,211975
5/19/2020 22:01,Tyga,Rack City,203200
5/19/2020 22:04,Tchami,Move Your Body (Future House),219428
5/19/2020 22:08,Chief Keef,Love Sosa,246213
5/19/2020 22:11,A$AP Rocky,Babushka Boi,187105
5/19/2020 22:16,ScHoolboy Q,Collard Greens,299960
5/19/2020 22:19,David Guetta,Sexy Bitch (feat. Akon),195853
5/19/2020 22:22,Lil Wayne,Uproar,194184
5/19/2020 22:24,Tiësto,Grapevine,150967
5/19/2020 22:26,Migos,Hannah Montana,1540
5/19/2020 22:26,Zeds Dead,Frontlines,10700
5/19/2020 22:26,Cali Swag District,Teach Me How to Dougie,103210
5/19/2020 22:26,Jeremih,Down On Me,2150
5/19/2020 22:31,Tchami,Godspell (feat. Taiki Nulight),270967
5/19/2020 22:37,Gustaff,Unleash,392910
5/19/2020 22:41,Cool Keedz,For U,246341
5/19/2020 22:44,Kaskade,Tight,188187
5/19/2020 22:47,Shift K3Y,Rhythm Of The Drum,156026
5/19/2020 22:50,Shawn Christopher,You Can Make It - Alaia & Gallo Remix,190665
5/19/2020 22:53,Eskuche,Vibration,215238
5/19/2020 22:56,Tim Baresko,Another - Mercer Remix,171611
5/19/2020 22:59,Dale Howard,Hypnotized,214158
5/19/2020 23:06,Format:B,Coltrane,447381
5/19/2020 23:09,SLATIN,Apple Juice (feat. Carla Monroe) - MOTi Remix,138750
5/19/2020 23:12,Wax Motif,Static Theory,210266
5/19/2020 23:15,SLATIN,Good Idea,198720
5/19/2020 23:18,Watermät,Preach,181940
